id,link,content,date,retweets,favorites,mentions,hashtags
136858320261746688,https://twitter.com/realDonaldTrump/status/136858320261746688,"Forbes Travel Guide has unveiled its 54th annual listing of Five and Four-Star hotels, restaurants and spas… (cont) http://deck.ly/~ESaTc",2011-11-16 11:29:00,25,8,,
136878484525031425,https://twitter.com/realDonaldTrump/status/136878484525031425,@ BarackObama is obviously going to approve the Keystone pipeline after the election if he wins. His supporters are being played.,2011-11-16 12:49:08,40,4,,
136885668587638784,https://twitter.com/realDonaldTrump/status/136885668587638784,"Iraq's Army Chief of Staff is already seeking ""Stronger"" Ties with Iran. Once we leave, Iran will take over Iraq. http://bit.ly/uJZfV6",2011-11-16 13:17:41,73,13,,
136894035079073793,https://twitter.com/realDonaldTrump/status/136894035079073793,"In the span of two months @ BarackObama, the habitual vacationer, has called America ""soft"" and lazy."" He loves to criticize America.",2011-11-16 13:50:55,341,134,@BarackObama,
136908178351857664,https://twitter.com/realDonaldTrump/status/136908178351857664,# trumpvlog @ BarackObama will attack Iran.... http://youtu.be/MWqRIasCf5A,2011-11-16 14:47:08,71,31,@BarackObama,
136908975655501825,https://twitter.com/realDonaldTrump/status/136908975655501825,"Crude is at $100/Barrel. With the current state of the world economy, how is that possible? OPEC is ripping of… (cont) http://deck.ly/~R50sk",2011-11-16 14:50:18,164,23,,
137216225477529601,https://twitter.com/realDonaldTrump/status/137216225477529601,The Federal government has increased its employment by 12% since 2007. We need to stop replacing retired workers unless position is needed.,2011-11-17 11:11:12,103,26,,
137225620873687041,https://twitter.com/realDonaldTrump/status/137225620873687041,"Crude has skyrocketed since @ BarackObama delayed the Keystone Pipeline. Not only are 20,000 jobs gone, but family budgets are tightening.",2011-11-17 11:48:32,194,10,@BarackObama,
137241487036522497,https://twitter.com/realDonaldTrump/status/137241487036522497,"The Federal deficit crossed $15Trillion, 100% of our GDP. Yet the Super Committee can't find $1.2Trillion i… (cont) http://deck.ly/~XM3t3",2011-11-17 12:51:34,100,19,,
137256512446935040,https://twitter.com/realDonaldTrump/status/137256512446935040,@ Israel faces an existential threat in Iran's nuclear drive. Unfortunately @ BarackObama is no friend of Israel.,2011-11-17 13:51:17,109,187,@BarackObama,
137263130358198273,https://twitter.com/realDonaldTrump/status/137263130358198273,"The stimulus ""is a net negative effect on the growth of GDP over 10 years"" --as admitted by @ BarackObama's own CBOhttp://bit.ly/vq075B",2011-11-17 14:17:35,70,15,@BarackObama,
137271646301065216,https://twitter.com/realDonaldTrump/status/137271646301065216,"China is complaining about 2,500 marines being placed in Australia. Meanwhile they are building bases across Latin America. # TimeToGetTough",2011-11-17 14:51:25,264,96,,#TimeToGetTough
137527963234213890,https://twitter.com/realDonaldTrump/status/137527963234213890,"While alternative energy is vital for America's future, the volatility of the industry shows that the technolo… (cont) http://deck.ly/~cR98M",2011-11-18 07:49:56,32,5,,
137545085406552064,https://twitter.com/realDonaldTrump/status/137545085406552064,"Regardless of the USC's ruling, ObamaCare can only be defeated politically. It must be legislatively repealed or America will go bankrupt.",2011-11-18 08:57:58,101,11,,
137559273394802690,https://twitter.com/realDonaldTrump/status/137559273394802690,"Made in America? @ BarackObama called his 'birthplace' Hawaii ""here in Asia.""http://bit.ly/uKMWii",2011-11-18 09:54:21,248,123,@BarackObama,
137574496902197249,https://twitter.com/realDonaldTrump/status/137574496902197249,Elena Kagan recused herself from 25 cases in the USC's last term. She should not adjudicate ObamaCare. Her 200… (cont) http://deck.ly/~GG9aJ,2011-11-18 10:54:50,49,7,,
137599605704626176,https://twitter.com/realDonaldTrump/status/137599605704626176,Washington is simply incapable of any moderation because @ BarackObama is such an extreme leftist. He must be defeated. # TImeToGetTough.,2011-11-18 12:34:37,166,43,@BarackObama,#TImeToGetTough
137612807091912704,https://twitter.com/realDonaldTrump/status/137612807091912704,My wife Melania's interview with @ JoyVBehar from last night http://bit.ly/rYBK9j,2011-11-18 13:27:04,19,17,@JoyVBehar,
137621985101492224,https://twitter.com/realDonaldTrump/status/137621985101492224,There was no need for violence at the OWS protests. Some are looking to make trouble. Time to go home.,2011-11-18 14:03:32,106,14,,
137629814998835200,https://twitter.com/realDonaldTrump/status/137629814998835200,Why is @ BarackObama delaying the sale of F-16 aircraft to Taiwan? Wrong message to send to China. # TimeToGetTough,2011-11-18 14:34:39,253,200,@BarackObama,#TimeToGetTough
137638856882257920,https://twitter.com/realDonaldTrump/status/137638856882257920,@ TheDailyShow @ Lawrence Panama is not a Trump development. We only manage it after it is built. They also licensed the name.,2011-11-18 15:10:35,5,2,@Lawrence,
137640805908234240,https://twitter.com/realDonaldTrump/status/137640805908234240,ObamaCare is one of the greatest threats our country faces. It is unsustainable and will lead America into complete insolvency.,2011-11-18 15:18:20,266,36,,
138622911417286656,https://twitter.com/realDonaldTrump/status/138622911417286656,The Super Committee is finding ways to raise all our taxes without admitting it. The Republicans made a big mistake agreeing to this deal.,2011-11-21 08:20:52,102,10,,
138641877158207488,https://twitter.com/realDonaldTrump/status/138641877158207488,China's economy is now projected to overtake the US as the world's largest economy by 2027 http://tgr.ph/uSvGQ4 # TimeToGetTough,2011-11-21 09:36:14,196,27,,#TimeToGetTough
138653976416632832,https://twitter.com/realDonaldTrump/status/138653976416632832,"If @ BarackObama wanted the ""Super Committee"" to succeed, he would have lead. Instead he has been campaigning. Where is the leadership?",2011-11-21 10:24:18,191,22,@BarackObama,
138706696636858369,https://twitter.com/realDonaldTrump/status/138706696636858369,"When the Super Committee fails, @ BarackObama will get exactly what he really wants--automatic cuts in defense spending. This is his plan.",2011-11-21 13:53:48,135,14,@BarackObama,
138724346825949184,https://twitter.com/realDonaldTrump/status/138724346825949184,The House's failure to pass the Balance Budget Amendment was another unforced error by the GOP. Very disappointing.,2011-11-21 15:03:56,61,11,,
138738046018404352,https://twitter.com/realDonaldTrump/status/138738046018404352,Egypt is turning into a hot bed of radical Islam. The current protest is another coup attempt. We should never have abandoned Mubarak.,2011-11-21 15:58:22,453,95,,
139009843439734784,https://twitter.com/realDonaldTrump/status/139009843439734784,My @ foxandfriends interview from yesterday discussing how @ BarackObama failed to show any leadership on th… (cont) http://deck.ly/~Bvqxu,2011-11-22 09:58:24,41,13,"@foxandfriends,@BarackObama",
139013610167996416,https://twitter.com/realDonaldTrump/status/139013610167996416,My new book # TimeToGetTough -- out Dec 5th -- outlines how to make America rich again. Order now through Amazonhttp://amzn.to/sNYPXE,2011-11-22 10:13:22,55,26,,#TimeToGetTough
139027652873953281,https://twitter.com/realDonaldTrump/status/139027652873953281,"Yesterday @ BarackObama actually spent a full day in Washington. He didn't campaign, fund raise or play golf. Shocking.",2011-11-22 11:09:10,694,505,@BarackObama,
139057689958416384,https://twitter.com/realDonaldTrump/status/139057689958416384,"As of September 30th, we have a record trade deficit with China of over $217Billion. They are ripping us off. # TimeToGetTough",2011-11-22 13:08:31,194,11,,#TimeToGetTough
139073840625102849,https://twitter.com/realDonaldTrump/status/139073840625102849,"The habitual vacationer-- @ BarackObama--spent 9 days before the critical Super Committee deadline traveling. He failed to lead, again.",2011-11-22 14:12:42,349,30,@BarackObama,
139089731710488576,https://twitter.com/realDonaldTrump/status/139089731710488576,Why are we giving China foreign aid? Couldn't the Super Committee have agreed to at least cut that outlay? # TimeToGetTough,2011-11-22 15:15:50,230,77,,#TimeToGetTough
139342777967329281,https://twitter.com/realDonaldTrump/status/139342777967329281,"I dictate my tweets to my executive assistant and she posts them. ""Time is money""---The Art of the Deal.",2011-11-23 08:01:21,635,218,,
139344973777739776,https://twitter.com/realDonaldTrump/status/139344973777739776,"Congratulations to @ TrumpChicago, @TrumpSoHo and @ TrumpLasVegas --all listed #1 on @TravelandLeisure World's Best Business Hotels",2011-11-23 08:10:05,41,14,"@TrumpChicago,@TrumpSoHo,@TrumpLasVegas,@TravelandLeisure",#1
139358811109597186,https://twitter.com/realDonaldTrump/status/139358811109597186,In my new book # TimeToGetTough I make a full financial disclosure detailing my net worth. http://bit.ly/rTAa1e,2011-11-23 09:05:04,71,28,,#TimeToGetTough
139378215000096768,https://twitter.com/realDonaldTrump/status/139378215000096768,American sanctions alone cannot stop Iran's nuclear drive--and @ BarackObama cannot get China and Russia to agree on new Iranian sanctions.,2011-11-23 10:22:10,128,64,@BarackObama,
141157735420006400,https://twitter.com/realDonaldTrump/status/141157735420006400,"ObamaCare does indeed ration care. Seniors are now restricted to ""comfort care"" instead of brain surgery. Repeal now!http://bit.ly/spcorH",2011-11-28 08:13:21,146,16,,
141174937930051584,https://twitter.com/realDonaldTrump/status/141174937930051584,"The failure of the ""Super Committee"" shows Washington has truly incompetent leaders. # TimeToGetTough",2011-11-28 09:21:42,130,15,,#TimeToGetTough
141185340726722561,https://twitter.com/realDonaldTrump/status/141185340726722561,"Once Iran has nuclear weapons, they will shut down the Strait of Hormuz. Oil will be over $300/Barrel. Iran'… (cont) http://deck.ly/~HK7P0",2011-11-28 10:03:02,106,26,,
141223010689486849,https://twitter.com/realDonaldTrump/status/141223010689486849,Iran will soon take all of the oil in Iraq...and Iraq itself---Keep the oil.,2011-11-28 12:32:44,106,32,,
141237893267075073,https://twitter.com/realDonaldTrump/status/141237893267075073,Washington will continue to run record deficits into the election. We are borrowing at a rate of $1.40 from China. Truly unsustainable.,2011-11-28 13:31:52,92,18,,
141240945323679745,https://twitter.com/realDonaldTrump/status/141240945323679745,Why does @ BarackObama support the radical Islamists in Egypt protests yet has such a high disregard for the Tea Party?,2011-11-28 13:44:00,331,212,@BarackObama,
141256304068014080,https://twitter.com/realDonaldTrump/status/141256304068014080,Third quarter GDP was lowered to 2% . There won't be any economic recovery until @ BarackObama is defeated.,2011-11-28 14:45:01,164,15,@BarackObama,
141269436719054848,https://twitter.com/realDonaldTrump/status/141269436719054848,"I will be signing copies of my new book, Time To Get Tough: Making America #1 Again, in Trump Tower on Frida… (cont) http://deck.ly/~2CpTn",2011-11-28 15:37:13,36,13,,#1
141569974434144256,https://twitter.com/realDonaldTrump/status/141569974434144256,"My new book ""Time To Get Tough"" will be out Dec 5th. Solutions you won't hear from the politicians. The bes… (cont) http://deck.ly/~EWT5Z",2011-11-29 11:31:26,49,6,,
141574924211986432,https://twitter.com/realDonaldTrump/status/141574924211986432,Real unemployment is at over 21%. Businesses won't hire until @ BarackObama is defeated in 2012. # TimeToGetTough,2011-11-29 11:51:06,222,25,@BarackObama,#TimeToGetTough
141590162575605761,https://twitter.com/realDonaldTrump/status/141590162575605761,"The CBO has confirmed that @ BarackObama's stimulus ""crowds out"" private investment while not creating any jobs.http://bit.ly/tvvOZ1",2011-11-29 12:51:40,110,13,@BarackObama,
141599137870258177,https://twitter.com/realDonaldTrump/status/141599137870258177,Iran's continued public threats of annihilating @ Israel are unacceptable. Iran's nuclear drive must be stopped. # TimeToGetTough,2011-11-29 13:27:19,116,21,@Israel,#TimeToGetTough
141604554855825408,https://twitter.com/realDonaldTrump/status/141604554855825408,"In order to get elected, @ BarackObama will start a war with Iran.",2011-11-29 13:48:51,38607,28316,@BarackObama,
141609032858345472,https://twitter.com/realDonaldTrump/status/141609032858345472,My @ foxandfriends interview from yesterdayhttp://bit.ly/vzo4Gi,2011-11-29 14:06:39,18,9,@foxandfriends,
141611015581339648,https://twitter.com/realDonaldTrump/status/141611015581339648,The banks were bailed out by us. They should start lending to private entrepreneurs. The banks are slowing American growth.,2011-11-29 14:14:31,344,195,,
141623403621777410,https://twitter.com/realDonaldTrump/status/141623403621777410,America's trade deficit with China is one of our greatest national security threats. Time for Fair Trade. We must produce our own products.,2011-11-29 15:03:45,252,45,,
141628027456065537,https://twitter.com/realDonaldTrump/status/141628027456065537,# trumpvlog @ BarackObama is very inconsiderate... http://youtu.be/NFMDNg9VGIQ,2011-11-29 15:22:07,92,24,@BarackObama,
141882435527917568,https://twitter.com/realDonaldTrump/status/141882435527917568,"It's inconvenient and inconsiderate: @ BarackObama is doing a fundraiser tonight, making it almost impossibl… (cont) http://deck.ly/~bDkB8",2011-11-30 08:13:03,122,16,@BarackObama,
141890330915110912,https://twitter.com/realDonaldTrump/status/141890330915110912,The habitual vacationer: @ BarackObama has campaigned on our dime more than any previous president in history… (cont) http://deck.ly/~szszJ,2011-11-30 08:44:25,299,86,@BarackObama,
141912279661805568,https://twitter.com/realDonaldTrump/status/141912279661805568,"Unbelievable how he gets away with it: @ BarackObama is flying around on Air Force One, laughing at everybod… (cont) http://deck.ly/~FIdxS",2011-11-30 10:11:38,137,15,@BarackObama,
141946031049949184,https://twitter.com/realDonaldTrump/status/141946031049949184,Newly released emails prove that scientists have manipulated data on global warming. The data is unreliable.http://on.wsj.com/ukYkyM,2011-11-30 12:25:45,414,308,,
141961003352076288,https://twitter.com/realDonaldTrump/status/141961003352076288,China is so brazen that they now give us economic advice--they tell us what to do---much like a strong stockh… (cont) http://deck.ly/~ltB8C,2011-11-30 13:25:15,52,9,,
141967293965017088,https://twitter.com/realDonaldTrump/status/141967293965017088,The unemployment numbers released later this week will show no job growth. We must start making our own products again. # TimeToGetTough.,2011-11-30 13:50:15,254,22,,#TimeToGetTough
141984050075275265,https://twitter.com/realDonaldTrump/status/141984050075275265,"Fitch has downgraded our credit outlook to ""negative."" Why? @ BarackObama's failure to lead with the Super Committee. http://fxn.ws/tmY2pf",2011-11-30 14:56:50,61,10,@BarackObama,
142241296902389760,https://twitter.com/realDonaldTrump/status/142241296902389760,"When it comes to China, @ BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows--and it'… (cont) http://deck.ly/~Q9lAG",2011-12-01 07:59:02,102,33,@BarackObama,
142309847440949249,https://twitter.com/realDonaldTrump/status/142309847440949249,A special message to the staff of @ TrumpWaikiki in celebration of the 2nd anniversary....http://youtu.be/UIarWDo5T98,2011-12-01 12:31:26,17,7,@TrumpWaikiki,
142314162469605376,https://twitter.com/realDonaldTrump/status/142314162469605376,"He ruins the brand: @ bobbeckel doesn't belong on @ FoxNews. As CM for Mondale in '84, you lost 49 states. Sad!",2011-12-01 12:48:35,56,10,"@bobbeckel,@FoxNews",
142320749271719936,https://twitter.com/realDonaldTrump/status/142320749271719936,The Fed continues to recklessly flood the market with dollars. This will eventually create record inflation. It has to stop. # TimeToGetTough,2011-12-01 13:14:45,256,191,,#TimeToGetTough
142333768022245376,https://twitter.com/realDonaldTrump/status/142333768022245376,The worst employee in today's # trumpvlog... http://youtu.be/pk6_BBGzmOU,2011-12-01 14:06:29,57,25,,#trumpvlog
142335928134938625,https://twitter.com/realDonaldTrump/status/142335928134938625,Why doesn't OPEC lower the price of crude to help avert the European crisis? Crude keeps rising during the dow… (cont) http://deck.ly/~Dg0Qn,2011-12-01 14:15:04,68,9,,
142621804471664643,https://twitter.com/realDonaldTrump/status/142621804471664643,Meeting Former Speaker Newt Gingrich next week. On the Agenda---defeating @ BarackObama.,2011-12-02 09:11:02,82,16,@BarackObama,
142625857490522112,https://twitter.com/realDonaldTrump/status/142625857490522112,"If ""The Art of the Deal"" is a must read then # TimeToGetTough"" is my opus. It is available Dec 5th!",2011-12-02 09:27:08,34,9,,#TimeToGetTough
142640044157566977,https://twitter.com/realDonaldTrump/status/142640044157566977,"He ruins the brand: @ Robertgbeckel doesn't belong on @ FoxNews . As CM for Mondale in '84, you lost 49 states. Sad!",2011-12-02 10:23:31,33,5,"@Robertgbeckel,@FoxNews",
142643435910864896,https://twitter.com/realDonaldTrump/status/142643435910864896,"The new job figures don't include 315,000 people who have given up looking for jobs.",2011-12-02 10:36:59,180,10,,
142648485588639745,https://twitter.com/realDonaldTrump/status/142648485588639745,Don't forget next Friday December 9th: I'll be signing my new book @HowToGetTough in Trump Tower from 11 a.m… (cont) http://deck.ly/~DAQFQ,2011-12-02 10:57:03,20,6,@HowToGetTough,
142670346896670720,https://twitter.com/realDonaldTrump/status/142670346896670720,Here's my message to @ BarackObama: America is a capitalistic country. Get over it and get on with it! # TimeToGetTough,2011-12-02 12:23:56,319,72,@BarackObama,#TimeToGetTough
142675459489005568,https://twitter.com/realDonaldTrump/status/142675459489005568,My new book tells some harsh truths and lays out some bold plans. Time for America to be #1 again. # TimeToGetTough,2011-12-02 12:44:14,86,12,,"#1,#TimeToGetTough"
142683518550544385,https://twitter.com/realDonaldTrump/status/142683518550544385,"We are building China's wealth by buying all their products, even though we make better products in America.",2011-12-02 13:16:16,838,1200,,
142716804173791233,https://twitter.com/realDonaldTrump/status/142716804173791233,"When it comes to China, @ BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows---and it… (cont) http://deck.ly/~sgjvu",2011-12-02 15:28:32,89,15,@BarackObama,
143733192204103680,https://twitter.com/realDonaldTrump/status/143733192204103680,# TimeToGetTough: Making America #1 Again--my new book--available today. The book both China and OPEC do NOT want you to read.,2011-12-05 10:47:18,86,16,,#1
143737091392679936,https://twitter.com/realDonaldTrump/status/143737091392679936,Met @ newtgingrich at Trump Tower today. He's a big thinker.,2011-12-05 11:02:47,95,15,@newtgingrich,
143746360586412033,https://twitter.com/realDonaldTrump/status/143746360586412033,If @ BarackObama put down 'Rules for radicals' and read # TimeToGetTough then America would be #1 again---and he might even get re-elected.,2011-12-05 11:39:37,98,64,@BarackObama,"#TimeToGetTough,#1"
143752736192737280,https://twitter.com/realDonaldTrump/status/143752736192737280,"First there was the Declaration of Independence, then there was the Constitution. Now there is # TimeToGetTough. Available today.",2011-12-05 12:04:57,403,427,,#TimeToGetTough
143769703230357504,https://twitter.com/realDonaldTrump/status/143769703230357504,My interview with @ gretawire discussing the Newsmax- @ iontv debatehttp://bit.ly/sFqTrO,2011-12-05 13:12:23,10,4,"@gretawire,@iontv",
143777300213809152,https://twitter.com/realDonaldTrump/status/143777300213809152,Watch today's # trumpvlog to learn more about my new book Time To Get Tough and how to get your own copy signe… (cont) http://deck.ly/~ilRgS,2011-12-05 13:42:34,12,5,,#trumpvlog
143782646449831936,https://twitter.com/realDonaldTrump/status/143782646449831936,"I'm sick of always reading about outsourcing. Why aren't we talking about ""onshoring""? We need to bring manufa… (cont) http://deck.ly/~VUw14",2011-12-05 14:03:48,199,43,,
143802569318338562,https://twitter.com/realDonaldTrump/status/143802569318338562,RT @ BarbaraJWalters @ realDonaldTrump So excited you are on the show...Most Fascinating People of 2011 http://abcn.ws/vmZxli,2011-12-05 15:22:58,10,4,"@BarbaraJWalters,@realDonaldTrump",
143803511073816576,https://twitter.com/realDonaldTrump/status/143803511073816576,The top media and production team! RT @Newsmax_Media: Former CNN Chief Heads Up Newsmax ION Debatehttp://www.newsmax.com/InsideCover/trump-gingrich-debate-iowa/2011/12/04/id/419909 …,2011-12-05 15:26:43,9,6,@Newsmax,
143811586719629312,https://twitter.com/realDonaldTrump/status/143811586719629312,@ JonHuntsman will not be in the Newsmax- @ iontv debate. Now there will be no Obama Admin alum on stage.,2011-12-05 15:58:48,9,2,@iontv,
143812275306889217,https://twitter.com/realDonaldTrump/status/143812275306889217,@ RonPaul is out of the Newsmax- @ iontv debate. Now there won't be any candidates who believe America caused 9.11 or Iran should get nukes.,2011-12-05 16:01:32,66,22,@iontv,
143814483779911681,https://twitter.com/realDonaldTrump/status/143814483779911681,RT @Newsmax_Media: Trumps Warns of Obama Tipping Point that May Destroy America http://www.newsmax.com/Headline/trump-obama-economy-china/2011/12/04/id/419908 … via @Newsmax_media,2011-12-05 16:10:19,43,11,"@Newsmax,@Newsmax",
144073166430552064,https://twitter.com/realDonaldTrump/status/144073166430552064,All this from a guy who lectured Americans about tightening their belts: @ BarackObama bashes rich people an… (cont) http://deck.ly/~mipXx,2011-12-06 09:18:14,75,8,@BarackObama,
144076036374659072,https://twitter.com/realDonaldTrump/status/144076036374659072,"Did you know that one of seven Americans is now on food stamps? Think of it. In the United States, the most pr… (cont) http://deck.ly/~QLt8T",2011-12-06 09:29:38,229,24,,
144089254027468800,https://twitter.com/realDonaldTrump/status/144089254027468800,"Illegal immigration is a wrecking ball aimed at US taxpayers. Washington needs to get tough and fight for ""W… (cont) http://deck.ly/~pEibz",2011-12-06 10:22:09,158,94,,
144096864009072640,https://twitter.com/realDonaldTrump/status/144096864009072640,Forty -six million Americans---more than at any time ever in the history of this country--now live under the poverty line. # TimeToGetTough,2011-12-06 10:52:24,209,13,,#TimeToGetTough
144133637519056896,https://twitter.com/realDonaldTrump/status/144133637519056896,"Call me old school, but I believe in the old warrior's credo that ""to the victor go the spoils."" In other word… (cont) http://deck.ly/~yWhwS",2011-12-06 13:18:31,64,23,,
144136183562252289,https://twitter.com/realDonaldTrump/status/144136183562252289,"President Reagan put it best: ""Welfare's purpose should be to eliminate, as far as possible, the need for its own existence.""",2011-12-06 13:28:38,535,200,,
144140862975262720,https://twitter.com/realDonaldTrump/status/144140862975262720,Canada's legal immigration plan starts with a simple and smart question: How will any immigrant applying fo… (cont) http://deck.ly/~uRmzC,2011-12-06 13:47:14,81,19,,
144148110799675392,https://twitter.com/realDonaldTrump/status/144148110799675392,"Get it straight: Pakistan is not our friend. When our tremendous Navy SEALS took out Osama bin Laden, they did… (cont) http://deck.ly/~pOSbX",2011-12-06 14:16:02,643,330,,
144157164003536896,https://twitter.com/realDonaldTrump/status/144157164003536896,"Whether we like it or not, oil is the axis on which the world's economies spin. It just is. When the price o… (cont) http://deck.ly/~qLPsC",2011-12-06 14:52:00,80,20,,
144413728408993792,https://twitter.com/realDonaldTrump/status/144413728408993792,"I'll be signing copies of my new book ""Time To Get Tough"" this Friday Dec 9 in Trump Tower from 11 a.m. t… (cont) http://deck.ly/~abYOp",2011-12-07 07:51:30,30,10,,
144447375178596354,https://twitter.com/realDonaldTrump/status/144447375178596354,My @hannityshow interview from Monday discussing # TimeToGetTough and the 2012 election.http://bit.ly/rT08T2,2011-12-07 10:05:12,15,4,@hannityshow,#TimeToGetTough
144448296692367362,https://twitter.com/realDonaldTrump/status/144448296692367362,"@ BarackObama, the habitual vacationer, should read # TimeToGetTough during his upcoming 17 day Hawaii vacation.",2011-12-07 10:08:52,32,6,,#TimeToGetTough
144483302210928640,https://twitter.com/realDonaldTrump/status/144483302210928640,Why is the GOP establishment so threatened by the Newsmax - @ iontv debate? More debate is always better.,2011-12-07 12:27:58,50,15,@iontv,
144487495516692480,https://twitter.com/realDonaldTrump/status/144487495516692480,"""The Architect"" @ KarlRove is directly responsible for losing both houses & @ BarackObama becoming President. Ignore him.",2011-12-07 12:44:38,134,70,"@KarlRove,@BarackObama",
144490265674125314,https://twitter.com/realDonaldTrump/status/144490265674125314,I will be on @ FoxNews at 4PM today with @ TeamCavuto discussing the Newsmax- @ iontv debate.,2011-12-07 12:55:38,16,5,"@FoxNews,@TeamCavuto,@iontv",
144502623914049537,https://twitter.com/realDonaldTrump/status/144502623914049537,"My @ foxandfriends interview duscussing my meeting with @ newtgingrich, the Newsmax- @ iontv debate and # TimeToGetToughhttp://bit.ly/rK5hqu",2011-12-07 13:44:44,27,8,"@foxandfriends,@newtgingrich,@iontv",#TimeToGetToughhttp
144505811945791488,https://twitter.com/realDonaldTrump/status/144505811945791488,My interview with @ gretawire discussing @ BarackObama's failed presidency and # TimeToGetTough http://bit.ly/rHn4GZ http://bit.ly/vevpWo,2011-12-07 13:57:25,27,5,"@gretawire,@BarackObama",#TimeToGetTough
144508983636533248,https://twitter.com/realDonaldTrump/status/144508983636533248,My interview with @ IngrahamAngle discussing the Newsmax- @ iontv debate and # TimeToGetTough http://bit.ly/vsKaw4,2011-12-07 14:10:01,7,3,"@IngrahamAngle,@iontv",#TimeToGetTough
144513746772049921,https://twitter.com/realDonaldTrump/status/144513746772049921,Happy to have @ GroverNorquist endorsement of the Newsmax- @ iontv debate I am moderatinghttp://bit.ly/uyH3l5,2011-12-07 14:28:56,16,3,"@GroverNorquist,@iontv",
144524814625931264,https://twitter.com/realDonaldTrump/status/144524814625931264,"RT @ ACUConservative: @ alcardenasACU: ""The American Conservative Union is proud to sponsor the upcoming Newsma… (cont) http://deck.ly/~uq4JJ",2011-12-07 15:12:55,15,3,"@ACUConservative,@alcardenasACU",
144787061264744449,https://twitter.com/realDonaldTrump/status/144787061264744449,"I will be signing copies of my new book TIME TO GET TOUGH tomorrow, Dec 9th, in Trump Tower from 11 a.m. to … (cont) http://deck.ly/~JjINS",2011-12-08 08:35:00,16,9,,
144795115339264002,https://twitter.com/realDonaldTrump/status/144795115339264002,My @ MorningJoe interview with @ JoeNBC & @ morningmika discussing the Newsmax- @ iontv debate and # TimeToGetTough http://on.msnbc.com/LTWf2,2011-12-08 09:07:00,8,5,"@MorningJoe,@JoeNBC,@morningmika,@iontv",#TimeToGetTough
144797792903249920,https://twitter.com/realDonaldTrump/status/144797792903249920,"My @ FoxNews interview with @ TeamCavuto discussing the Newsmax- @ iontv debate, # TimeToGetTough and the 2012 racehttp://bit.ly/rSSF4S",2011-12-08 09:17:38,19,5,"@FoxNews,@TeamCavuto,@iontv",#TimeToGetTough
144820334426726400,https://twitter.com/realDonaldTrump/status/144820334426726400,Excited to have @ SarahPalinUSA's endorsement of the Newsmax- @ iontv debate. Sarah is terrific.,2011-12-08 10:47:13,29,10,"@SarahPalinUSA,@iontv",
144825981310472193,https://twitter.com/realDonaldTrump/status/144825981310472193,"My @ CNN interview with @ PiersTonight discussing the Newsmax- @ iontv debate, # TimeToGetTough, the GOP and the economyhttp://bit.ly/rH39Xa",2011-12-08 11:09:39,22,9,"@CNN,@PiersTonight,@iontv",#TimeToGetTough
144828892547518464,https://twitter.com/realDonaldTrump/status/144828892547518464,"""What is a bit appealing about this idea of Trump hosting a debate is, consider the diverse audience that perh… (cont) http://deck.ly/~vneyg",2011-12-08 11:21:13,25,7,,
144850100752093184,https://twitter.com/realDonaldTrump/status/144850100752093184,"A clip of my upcoming interview with @ DavidBrody discussing # TimeToGetTough, @ Israel and the Islamist winter http://bit.ly/sxAlEe",2011-12-08 12:45:29,22,13,"@DavidBrody,@Israel",#TimeToGetTough
144856485535547393,https://twitter.com/realDonaldTrump/status/144856485535547393,Happy to have @ ralphreed and the FFC's endorsement of the Newsmax- @ iontv debate. FFC is a great organization.,2011-12-08 13:10:52,14,3,"@ralphreed,@iontv",
144867446938025984,https://twitter.com/realDonaldTrump/status/144867446938025984,"Jeffrey Lord, former Reagan adviser, has endorsed the Newsmax- @ iontv debate with a great article http://bit.ly/tITMNQ",2011-12-08 13:54:25,20,4,@iontv,
144875211228057600,https://twitter.com/realDonaldTrump/status/144875211228057600,You know what is the worst part of @ BarackObama's Tuesday speech playing class warfare--we paid for it with our tax dollars.,2011-12-08 14:25:16,605,421,@BarackObama,
144880623872520192,https://twitter.com/realDonaldTrump/status/144880623872520192,"Why does @ BarackObama continue to defend radical Islam? He is calling the Ft. Hood massacre ""workplace violence.""",2011-12-08 14:46:47,394,246,@BarackObama,
144881605251563520,https://twitter.com/realDonaldTrump/status/144881605251563520,"Newsmax is a great news organization and its pres debate in IA on Dec 27 will be fair, balanced and informative. @ ralphreed",2011-12-08 14:50:41,18,6,@ralphreed,
144894200104763393,https://twitter.com/realDonaldTrump/status/144894200104763393,"""Newsmax is a great news org and and its pres debate in IA on 12-27 will be fair, balanced , and informative."" @ ralphreed",2011-12-08 15:40:43,22,7,@ralphreed,
144896913257398272,https://twitter.com/realDonaldTrump/status/144896913257398272,"I'll be signing copies of my new book ""Time To Get Tough"" tomorrow in Trump Tower--11 am to 2 pm. Hope to see you there.",2011-12-08 15:51:30,39,10,,
145137993139757056,https://twitter.com/realDonaldTrump/status/145137993139757056,"I'll be signing copies of my new book ""Time To Get Tough"" today at Trump Tower--11 am to 2 pm. Hope to see you there. # TimeToGetTough",2011-12-09 07:49:28,23,5,,#TimeToGetTough
145144702109351937,https://twitter.com/realDonaldTrump/status/145144702109351937,"Be sure to stop by Trump Tower today -- I'll be signing copies of my new book ""Time To Get Tough"" from 11 am to 2 pm.",2011-12-09 08:16:08,43,10,,
